Snapshot_Date,Product_ID,Stock_On_Hand,Qty_Used
2024-01-31,SKU-075,614,124
2024-02-07,SKU-075,475,140
2024-02-14,SKU-075,357,118
2024-02-21,SKU-075,513,142
2024-02-28,SKU-075,401,113
2024-03-06,SKU-075,257,144
2024-03-13,SKU-075,557,115
2024-03-20,SKU-075,409,147
2024-03-27,SKU-075,268,142
2024-04-03,SKU-075,593,140
2024-04-10,SKU-075,467,126
2024-04-17,SKU-075,372,95
2024-04-24,SKU-075,231,140
2024-05-01,SKU-075,531,144
2024-05-08,SKU-075,405,126
2024-05-15,SKU-075,285,120
2024-05-22,SKU-075,136,149
2024-05-29,SKU-075,575,117
2024-06-05,SKU-075,463,112
2024-06-12,SKU-075,335,128
2024-06-19,SKU-075,220,115
2024-06-26,SKU-075,548,143
2024-07-03,SKU-075,424,124
2024-07-10,SKU-075,272,152
2024-07-17,SKU-075,141,131
2024-07-24,SKU-075,405,186
2024-07-31,SKU-075,283,121
2024-08-07,SKU-075,628,79
2024-08-14,SKU-075,509,118
2024-08-21,SKU-075,383,126
2024-08-28,SKU-075,225,157
2024-09-04,SKU-075,524,135
2024-09-11,SKU-075,387,137
2024-09-18,SKU-075,245,142
2024-09-25,SKU-075,677,95
2024-10-02,SKU-075,564,113
2024-10-09,SKU-075,427,137
2024-10-16,SKU-075,283,144
2024-10-23,SKU-075,588,117
2024-10-30,SKU-075,487,101
2024-11-06,SKU-075,391,96
2024-11-13,SKU-075,253,138
2024-11-20,SKU-075,552,115
2024-11-27,SKU-075,442,111
2024-12-04,SKU-075,334,108
2024-12-11,SKU-075,214,120
2024-12-18,SKU-075,421,131
2024-12-25,SKU-075,298,123
2025-01-01,SKU-075,142,156
2025-01-08,SKU-075,533,146
2025-01-15,SKU-075,421,113
2025-01-22,SKU-075,277,144
2025-01-29,SKU-075,114,163
2025-02-05,SKU-075,446,151
2025-02-12,SKU-075,301,144
2025-02-19,SKU-075,169,133
2025-02-26,SKU-075,403,145
2025-03-05,SKU-075,297,105
2025-03-12,SKU-075,586,132
2025-03-19,SKU-075,456,130
2025-03-26,SKU-075,327,129
2025-04-02,SKU-075,653,123
2025-04-09,SKU-075,506,147
2025-04-16,SKU-075,348,158
2025-04-23,SKU-075,220,127
2025-04-30,SKU-075,695,139
2025-05-07,SKU-075,558,136
2025-05-14,SKU-075,455,104
2025-05-21,SKU-075,289,166
2025-05-28,SKU-075,546,166
2025-06-04,SKU-075,417,129
2025-06-11,SKU-075,287,130
2025-06-18,SKU-075,177,109
2025-06-25,SKU-075,493,140
2025-07-02,SKU-075,360,133
2025-07-09,SKU-075,666,114
2025-07-16,SKU-075,547,119
2025-07-23,SKU-075,381,166
2025-07-30,SKU-075,273,108
2025-08-06,SKU-075,150,124
2025-08-13,SKU-075,549,123
2025-08-20,SKU-075,445,104
2025-08-27,SKU-075,342,104
2025-09-03,SKU-075,198,144
2025-09-10,SKU-075,425,156
2025-09-17,SKU-075,318,107
2025-09-24,SKU-075,175,143
2025-10-01,SKU-075,466,141
2025-10-08,SKU-075,343,122
2025-10-15,SKU-075,726,120
2025-10-22,SKU-075,593,133
2025-10-29,SKU-075,464,129
2025-11-05,SKU-075,354,110
2025-11-12,SKU-075,559,128
2025-11-19,SKU-075,444,115
2025-11-26,SKU-075,353,91
2025-12-03,SKU-075,632,116
2025-12-10,SKU-075,491,141
2025-12-17,SKU-075,371,120
2025-12-24,SKU-075,648,142
2024-01-03,SKU-076,737,73
2024-01-10,SKU-076,671,65
2024-01-17,SKU-076,579,93
2024-01-24,SKU-076,504,75
2024-01-31,SKU-076,428,76
2024-02-07,SKU-076,349,79
2024-02-14,SKU-076,278,71
2024-02-21,SKU-076,190,89
2024-02-28,SKU-076,107,83
2024-03-06,SKU-076,333,56
2024-03-13,SKU-076,249,85
2024-03-20,SKU-076,165,83
2024-03-27,SKU-076,387,63
2024-04-03,SKU-076,297,90
2024-04-10,SKU-076,234,64
2024-04-17,SKU-076,359,82
2024-04-24,SKU-076,296,63
2024-05-01,SKU-076,214,82
2024-05-08,SKU-076,113,100
2024-05-15,SKU-076,39,75
2024-05-22,SKU-076,276,99
2024-05-29,SKU-076,176,100
2024-06-05,SKU-076,81,95
2024-06-12,SKU-076,22,59
2024-06-19,SKU-076,0,96
2024-06-26,SKU-076,151,80
2024-07-03,SKU-076,358,74
2024-07-10,SKU-076,291,67
2024-07-17,SKU-076,218,73
2024-07-24,SKU-076,351,101
2024-07-31,SKU-076,263,88
2024-08-07,SKU-076,166,97
2024-08-14,SKU-076,365,76
2024-08-21,SKU-076,272,92
2024-08-28,SKU-076,199,73
2024-09-04,SKU-076,124,75
2024-09-11,SKU-076,385,78
2024-09-18,SKU-076,300,84
2024-09-25,SKU-076,211,89
2024-10-02,SKU-076,421,77
2024-10-09,SKU-076,335,87
2024-10-16,SKU-076,243,91
2024-10-23,SKU-076,170,73
2024-10-30,SKU-076,77,93
2024-11-06,SKU-076,349,84
2024-11-13,SKU-076,284,64
2024-11-20,SKU-076,200,85
2024-11-27,SKU-076,101,99
2024-12-04,SKU-076,317,95
2024-12-11,SKU-076,277,40
2024-12-18,SKU-076,208,69
2024-12-25,SKU-076,129,79
2025-01-01,SKU-076,341,89
2025-01-08,SKU-076,256,84
2025-01-15,SKU-076,189,68
2025-01-22,SKU-076,97,92
2025-01-29,SKU-076,289,75
2025-02-05,SKU-076,222,67
2025-02-12,SKU-076,144,78
2025-02-19,SKU-076,410,63
2025-02-26,SKU-076,333,77
2025-03-05,SKU-076,261,73
2025-03-12,SKU-076,189,72
2025-03-19,SKU-076,361,87
2025-03-26,SKU-076,296,64
2025-04-02,SKU-076,199,97
2025-04-09,SKU-076,357,72
2025-04-16,SKU-076,277,81
2025-04-23,SKU-076,207,70
2025-04-30,SKU-076,118,90
2025-05-07,SKU-076,42,76
2025-05-14,SKU-076,0,60
2025-05-21,SKU-076,230,52
2025-05-28,SKU-076,151,79
2025-06-04,SKU-076,92,59
2025-06-11,SKU-076,291,73
2025-06-18,SKU-076,201,90
2025-06-25,SKU-076,129,72
2025-07-02,SKU-076,409,64
2025-07-09,SKU-076,334,75
2025-07-16,SKU-076,259,75
2025-07-23,SKU-076,171,88
2025-07-30,SKU-076,376,82
2025-08-06,SKU-076,293,83
2025-08-13,SKU-076,212,81
2025-08-20,SKU-076,362,80
2025-08-27,SKU-076,282,80
2025-09-03,SKU-076,194,88
2025-09-10,SKU-076,442,77
2025-09-17,SKU-076,358,84
2025-09-24,SKU-076,264,94
2025-10-01,SKU-076,191,73
2025-10-08,SKU-076,427,85
2025-10-15,SKU-076,328,99
2025-10-29,SKU-076,159,85
2025-11-05,SKU-076,459,69
2025-11-12,SKU-076,370,89
2025-11-19,SKU-076,292,78
2025-11-26,SKU-076,230,62
2025-12-03,SKU-076,385,78
2025-12-10,SKU-076,315,69
2025-12-17,SKU-076,234,81
2025-12-24,SKU-076,384,84
2024-01-03,SKU-077,1170,117
2024-01-10,SKU-077,1023,146
2024-01-17,SKU-077,874,149
2024-01-24,SKU-077,734,140
2024-01-31,SKU-077,581,153
2024-02-07,SKU-077,395,186
2024-02-14,SKU-077,275,120
2024-02-21,SKU-077,149,127
2024-02-28,SKU-077,565,154
2024-03-06,SKU-077,391,174
2024-03-13,SKU-077,776,112
2024-03-20,SKU-077,614,162
2024-03-27,SKU-077,471,143
2024-04-03,SKU-077,324,147
2024-04-10,SKU-077,763,128
2024-04-17,SKU-077,600,162
2024-04-24,SKU-077,443,157
2024-05-01,SKU-077,322,121
2024-05-08,SKU-077,202,120
2024-05-15,SKU-077,655,166
2024-05-22,SKU-077,472,183
2024-05-29,SKU-077,361,111
2024-06-05,SKU-077,737,137
2024-06-12,SKU-077,611,126
2024-06-19,SKU-077,485,125
2024-06-26,SKU-077,311,174
2024-07-03,SKU-077,166,145
2024-07-10,SKU-077,616,150
2024-07-17,SKU-077,489,127
2024-07-24,SKU-077,336,153
2024-08-07,SKU-077,521,137
2024-08-14,SKU-077,405,116
2024-08-21,SKU-077,665,166
2024-08-28,SKU-077,493,172
2024-09-04,SKU-077,364,130
2024-09-11,SKU-077,241,122
2024-09-18,SKU-077,499,157
2024-09-25,SKU-077,338,161
2024-10-02,SKU-077,604,153
2024-10-09,SKU-077,448,156
2024-10-16,SKU-077,308,140
2024-10-23,SKU-077,658,156
2024-10-30,SKU-077,536,122
2024-11-06,SKU-077,393,142
2024-11-13,SKU-077,251,143
2024-11-20,SKU-077,516,128
2024-11-27,SKU-077,384,133
2024-12-04,SKU-077,686,147
2024-12-11,SKU-077,540,146
2024-12-18,SKU-077,341,200
2024-12-25,SKU-077,206,135
2025-01-01,SKU-077,510,120
2025-01-08,SKU-077,353,157
2025-01-15,SKU-077,742,130
2025-01-22,SKU-077,596,146
2025-01-29,SKU-077,434,162
2025-02-05,SKU-077,326,108
2025-02-12,SKU-077,682,150
2025-02-19,SKU-077,530,153
2025-02-26,SKU-077,389,141
2025-03-05,SKU-077,618,180
2025-03-12,SKU-077,479,139
2025-03-19,SKU-077,373,106
2025-03-26,SKU-077,247,126
2025-04-02,SKU-077,664,158
2025-04-09,SKU-077,522,142
2025-04-16,SKU-077,350,172
2025-04-23,SKU-077,175,175
2025-04-30,SKU-077,519,146
2025-05-07,SKU-077,337,182
2025-05-14,SKU-077,197,140
2025-05-21,SKU-077,540,93
2025-05-28,SKU-077,341,200
2025-06-04,SKU-077,739,154
2025-06-11,SKU-077,598,142
2025-06-18,SKU-077,401,197
2025-06-25,SKU-077,274,126
2025-07-02,SKU-077,793,127
2025-07-09,SKU-077,642,150
2025-07-16,SKU-077,469,173
2025-07-23,SKU-077,301,168
2025-07-30,SKU-077,178,123
2025-08-06,SKU-077,506,133
2025-08-13,SKU-077,317,189
2025-08-20,SKU-077,611,113
2025-08-27,SKU-077,445,165
2025-09-03,SKU-077,299,147
2025-09-10,SKU-077,608,177
2025-09-17,SKU-077,487,121
2025-09-24,SKU-077,343,144
2025-10-01,SKU-077,810,141
2025-10-08,SKU-077,660,150
2025-10-22,SKU-077,356,187
2025-10-29,SKU-077,677,143
2025-11-05,SKU-077,525,152
2025-11-12,SKU-077,355,170
2025-11-26,SKU-077,625,142
2025-12-03,SKU-077,527,98
2025-12-10,SKU-077,370,157
2025-12-17,SKU-077,699,174
2025-12-24,SKU-077,564,136
2024-01-03,SKU-078,573,120
2024-01-10,SKU-078,488,84
2024-01-17,SKU-078,382,106
2024-01-24,SKU-078,293,89
2024-01-31,SKU-078,522,96
2024-02-07,SKU-078,406,116
2024-02-14,SKU-078,299,107
2024-02-21,SKU-078,168,131
2024-02-28,SKU-078,87,81
2024-03-06,SKU-078,358,101
2024-03-13,SKU-078,283,75
2024-03-20,SKU-078,189,94
2024-03-27,SKU-078,428,93
2024-04-03,SKU-078,329,99
2024-04-10,SKU-078,219,110
2024-04-17,SKU-078,483,84
2024-04-24,SKU-078,350,133
2024-05-08,SKU-078,142,90
2024-05-15,SKU-078,32,109
2024-05-22,SKU-078,201,104
2024-05-29,SKU-078,85,116
2024-06-05,SKU-078,26,58
2024-06-12,SKU-078,0,96
2024-06-19,SKU-078,266,74
2024-06-26,SKU-078,178,88
2024-07-03,SKU-078,79,98
2024-07-10,SKU-078,343,96
2024-07-17,SKU-078,252,91
2024-07-24,SKU-078,443,100
2024-07-31,SKU-078,333,110
2024-08-07,SKU-078,237,97
2024-08-14,SKU-078,534,93
2024-08-21,SKU-078,437,97
2024-08-28,SKU-078,338,99
2024-09-04,SKU-078,249,89
2024-09-11,SKU-078,140,109
2024-09-18,SKU-078,381,83
2024-09-25,SKU-078,274,106
2024-10-02,SKU-078,548,110
2024-10-09,SKU-078,459,89
2024-10-16,SKU-078,386,73
2024-10-23,SKU-078,277,109
2024-10-30,SKU-078,472,91
2024-11-06,SKU-078,355,117
2024-11-13,SKU-078,283,72
2024-11-20,SKU-078,199,84
2024-11-27,SKU-078,440,95
2024-12-04,SKU-078,331,109
2024-12-11,SKU-078,226,105
2024-12-18,SKU-078,521,113
2024-12-25,SKU-078,423,98
2025-01-01,SKU-078,336,87
2025-01-08,SKU-078,225,111
2025-01-15,SKU-078,556,94
2025-01-22,SKU-078,462,94
2025-01-29,SKU-078,379,83
2025-02-05,SKU-078,260,118
2025-02-12,SKU-078,150,110
2025-02-19,SKU-078,295,132
2025-02-26,SKU-078,212,83
2025-03-05,SKU-078,530,107
2025-03-12,SKU-078,440,90
2025-03-19,SKU-078,359,81
2025-03-26,SKU-078,278,81
2025-04-02,SKU-078,188,89
2025-04-09,SKU-078,417,92
2025-04-16,SKU-078,340,77
2025-04-23,SKU-078,264,76
2025-04-30,SKU-078,190,74
2025-05-07,SKU-078,83,107
2025-05-14,SKU-078,0,92
2025-05-21,SKU-078,378,63
2025-05-28,SKU-078,278,100
2025-06-04,SKU-078,195,84
2025-06-11,SKU-078,88,107
2025-06-18,SKU-078,276,107
2025-06-25,SKU-078,160,116
2025-07-02,SKU-078,63,97
2025-07-09,SKU-078,0,98
2025-07-16,SKU-078,238,74
2025-07-23,SKU-078,155,82
2025-07-30,SKU-078,52,104
2025-08-06,SKU-078,0,81
2025-08-13,SKU-078,576,113
2025-08-20,SKU-078,484,92
2025-08-27,SKU-078,381,103
2025-09-03,SKU-078,282,99
2025-09-10,SKU-078,192,90
2025-09-17,SKU-078,341,89
2025-09-24,SKU-078,245,96
2025-10-01,SKU-078,464,95
2025-10-08,SKU-078,370,94
2025-10-15,SKU-078,250,120
2025-10-22,SKU-078,376,124
2025-10-29,SKU-078,262,114
2025-11-05,SKU-078,140,122
2025-11-12,SKU-078,27,113
2025-11-19,SKU-078,428,87
2025-11-26,SKU-078,309,119
2025-12-03,SKU-078,191,118
2025-12-10,SKU-078,455,115
2025-12-17,SKU-078,332,123
2025-12-24,SKU-078,232,100
2024-01-03,SKU-079,716,103
2024-01-10,SKU-079,564,151
2024-01-17,SKU-079,420,144
2024-01-24,SKU-079,317,103
2024-01-31,SKU-079,210,107
2024-02-07,SKU-079,392,149
2024-02-14,SKU-079,259,133
2024-02-21,SKU-079,180,79
2024-02-28,SKU-079,497,102
2024-03-06,SKU-079,384,113
2024-03-13,SKU-079,269,116
2024-03-20,SKU-079,639,144
2024-03-27,SKU-079,539,100
2024-04-03,SKU-079,424,115
2024-04-10,SKU-079,297,127
2024-04-17,SKU-079,176,121
2024-04-24,SKU-079,500,83
2024-05-01,SKU-079,362,137
2024-05-08,SKU-079,238,124
2024-05-15,SKU-079,85,153
2024-05-22,SKU-079,0,128
2024-05-29,SKU-079,408,111
2024-06-05,SKU-079,309,98
2024-06-12,SKU-079,563,117
2024-06-19,SKU-079,429,134
2024-06-26,SKU-079,322,107
2024-07-03,SKU-079,636,123
2024-07-10,SKU-079,530,107
2024-07-17,SKU-079,391,139
2024-07-24,SKU-079,262,129
2024-07-31,SKU-079,599,94
2024-08-07,SKU-079,490,110
2024-08-14,SKU-079,407,83
2024-08-21,SKU-079,312,95
2024-08-28,SKU-079,509,151
2024-09-04,SKU-079,386,123
2024-09-11,SKU-079,278,108
2024-09-18,SKU-079,481,140
2024-09-25,SKU-079,363,118
2024-10-02,SKU-079,240,124
2024-10-09,SKU-079,520,106
2024-10-16,SKU-079,414,106
2024-10-23,SKU-079,292,122
2024-10-30,SKU-079,571,132
2024-11-13,SKU-079,349,110
2024-11-20,SKU-079,530,117
2024-11-27,SKU-079,430,100
2024-12-04,SKU-079,338,92
2024-12-11,SKU-079,220,118
2024-12-18,SKU-079,595,88
2024-12-25,SKU-079,487,108
2025-01-01,SKU-079,382,105
2025-01-08,SKU-079,264,118
2025-01-15,SKU-079,144,120
2025-01-22,SKU-079,401,132
2025-01-29,SKU-079,280,121
2025-02-05,SKU-079,170,110
2025-02-12,SKU-079,396,117
2025-02-19,SKU-079,280,116
2025-02-26,SKU-079,159,121
2025-03-05,SKU-079,511,104
2025-03-12,SKU-079,385,126
2025-03-19,SKU-079,263,122
2025-03-26,SKU-079,581,137
2025-04-02,SKU-079,467,114
2025-04-09,SKU-079,379,88
2025-04-16,SKU-079,526,130
2025-04-23,SKU-079,408,118
2025-04-30,SKU-079,265,144
2025-05-07,SKU-079,487,119
2025-05-14,SKU-079,346,141
2025-05-21,SKU-079,206,141
2025-05-28,SKU-079,587,132
2025-06-04,SKU-079,471,116
2025-06-11,SKU-079,367,104
2025-06-18,SKU-079,247,119
2025-06-25,SKU-079,113,134
2025-07-02,SKU-079,484,140
2025-07-09,SKU-079,360,124
2025-07-16,SKU-079,243,116
2025-07-23,SKU-079,631,117
2025-07-30,SKU-079,516,115
2025-08-06,SKU-079,407,109
2025-08-13,SKU-079,256,151
2025-08-20,SKU-079,523,127
2025-08-27,SKU-079,392,131
2025-09-03,SKU-079,280,112
2025-09-10,SKU-079,183,97
2025-09-17,SKU-079,516,126
2025-09-24,SKU-079,420,97
2025-10-01,SKU-079,318,102
2025-10-08,SKU-079,576,114
2025-10-15,SKU-079,474,102
2025-10-22,SKU-079,354,120
2025-10-29,SKU-079,231,123
2025-11-05,SKU-079,69,162
2025-11-12,SKU-079,326,127
2025-11-19,SKU-079,495,136
2025-11-26,SKU-079,377,118
2025-12-03,SKU-079,285,93
2025-12-10,SKU-079,170,115
2025-12-17,SKU-079,454,113
2025-12-24,SKU-079,306,147
2024-01-03,SKU-080,678,132
2024-01-10,SKU-080,533,145
2024-01-17,SKU-080,407,126
2024-01-31,SKU-080,86,138
2024-02-07,SKU-080,524,119
2024-02-14,SKU-080,386,138
2024-02-21,SKU-080,577,152
2024-02-28,SKU-080,465,112
2024-03-06,SKU-080,315,151
2024-03-13,SKU-080,205,110
2024-03-20,SKU-080,549,160
2024-03-27,SKU-080,440,109
2024-04-03,SKU-080,315,126
2024-04-10,SKU-080,182,133
2024-04-17,SKU-080,523,122
2024-04-24,SKU-080,437,86
2024-05-01,SKU-080,314,123
2024-05-08,SKU-080,133,181
2024-05-15,SKU-080,16,117
2024-05-22,SKU-080,309,137
2024-05-29,SKU-080,179,130
2024-06-05,SKU-080,41,138
2024-06-12,SKU-080,0,120
2024-06-19,SKU-080,0,151
2024-06-26,SKU-080,312,141
2024-07-03,SKU-080,200,112
2024-07-10,SKU-080,457,117
2024-07-17,SKU-080,335,122
2024-07-24,SKU-080,223,112
2024-07-31,SKU-080,628,168
2024-08-07,SKU-080,506,122
2024-08-14,SKU-080,334,171
2024-08-21,SKU-080,649,132
2024-08-28,SKU-080,533,117
2024-09-04,SKU-080,383,150
2024-09-11,SKU-080,763,127
2024-09-18,SKU-080,650,113
2024-09-25,SKU-080,508,143
2024-10-02,SKU-080,331,177
2024-10-09,SKU-080,602,153
2024-10-16,SKU-080,468,134
2024-10-23,SKU-080,335,133
2024-10-30,SKU-080,196,139
2024-11-06,SKU-080,577,78
2024-11-13,SKU-080,459,118
2024-11-20,SKU-080,298,161
2024-11-27,SKU-080,496,176
2024-12-04,SKU-080,366,130
2024-12-11,SKU-080,620,127
2024-12-18,SKU-080,481,139
2024-12-25,SKU-080,362,119
2025-01-01,SKU-080,215,147
2025-01-08,SKU-080,504,167
2025-01-15,SKU-080,354,150
2025-01-22,SKU-080,674,118
2025-01-29,SKU-080,520,154
2025-02-05,SKU-080,346,174
2025-02-12,SKU-080,198,148
2025-02-19,SKU-080,510,115
2025-02-26,SKU-080,370,141
2025-03-05,SKU-080,638,127
2025-03-12,SKU-080,478,159
2025-03-19,SKU-080,328,150
2025-03-26,SKU-080,181,147
2025-04-02,SKU-080,448,141
2025-04-09,SKU-080,316,132
2025-04-16,SKU-080,662,139
2025-04-23,SKU-080,517,146
2025-04-30,SKU-080,339,177
2025-05-07,SKU-080,188,151
2025-05-14,SKU-080,28,160
2025-05-21,SKU-080,334,125
2025-05-28,SKU-080,203,131
2025-06-04,SKU-080,99,105
2025-06-11,SKU-080,0,119
2025-06-18,SKU-080,287,138
2025-06-25,SKU-080,188,99
2025-07-02,SKU-080,51,137
2025-07-09,SKU-080,275,133
2025-07-16,SKU-080,123,152
2025-07-23,SKU-080,3,120
2025-07-30,SKU-080,316,143
2025-08-06,SKU-080,170,145
2025-08-13,SKU-080,663,111
2025-08-20,SKU-080,522,140
2025-08-27,SKU-080,406,116
2025-09-03,SKU-080,723,137
2025-09-10,SKU-080,600,123
2025-09-17,SKU-080,470,130
2025-09-24,SKU-080,316,154
2025-10-01,SKU-080,615,114
2025-10-08,SKU-080,523,92
2025-10-15,SKU-080,394,129
2025-10-22,SKU-080,697,155
2025-10-29,SKU-080,537,159
2025-11-05,SKU-080,388,149
2025-11-12,SKU-080,249,140
2025-11-19,SKU-080,698,115
2025-11-26,SKU-080,529,169
2025-12-03,SKU-080,366,163
2025-12-10,SKU-080,235,131
2025-12-17,SKU-080,645,118
2025-12-24,SKU-080,518,127
2024-01-03,SKU-081,523,93
2024-01-10,SKU-081,440,83
2024-01-17,SKU-081,342,97
2024-01-24,SKU-081,268,75
2024-02-07,SKU-081,367,93
2024-02-14,SKU-081,303,64
2024-02-21,SKU-081,201,102
2024-02-28,SKU-081,135,67
2024-03-06,SKU-081,438,68
2024-03-13,SKU-081,357,81
2024-03-20,SKU-081,261,97
2024-03-27,SKU-081,174,86
2024-04-03,SKU-081,484,83
2024-04-10,SKU-081,411,74
2024-04-17,SKU-081,331,79
2024-04-24,SKU-081,230,101
2024-05-01,SKU-081,125,105
2024-05-08,SKU-081,353,91
2024-05-15,SKU-081,249,104
2024-05-22,SKU-081,145,104
2024-05-29,SKU-081,330,122
2024-06-05,SKU-081,233,98
2024-06-12,SKU-081,416,94
2024-06-26,SKU-081,228,115
2024-07-03,SKU-081,423,84
2024-07-10,SKU-081,335,88
2024-07-17,SKU-081,255,80
2024-07-24,SKU-081,409,93
2024-07-31,SKU-081,307,102
2024-08-07,SKU-081,223,84
2024-08-14,SKU-081,124,99
2024-08-21,SKU-081,409,80
2024-08-28,SKU-081,321,88
2024-09-04,SKU-081,210,110
2024-09-11,SKU-081,136,74
2024-09-18,SKU-081,313,69
2024-09-25,SKU-081,189,124
2024-10-02,SKU-081,362,90
2024-10-09,SKU-081,271,91
2024-10-16,SKU-081,165,106
2024-10-23,SKU-081,428,92
2024-10-30,SKU-081,343,85
2024-11-06,SKU-081,262,81
2024-11-13,SKU-081,396,88
2024-11-20,SKU-081,308,88
2024-11-27,SKU-081,211,97
2024-12-04,SKU-081,453,80
2024-12-11,SKU-081,365,88
2024-12-18,SKU-081,279,86
2024-12-25,SKU-081,214,65
2025-01-01,SKU-081,492,94
2025-01-08,SKU-081,401,91
2025-01-15,SKU-081,317,84
2025-01-22,SKU-081,234,83
2025-01-29,SKU-081,432,115
2025-02-05,SKU-081,346,86
2025-02-12,SKU-081,257,89
2025-02-19,SKU-081,170,87
2025-02-26,SKU-081,337,88
2025-03-05,SKU-081,230,107
2025-03-12,SKU-081,428,50
2025-03-19,SKU-081,330,98
2025-03-26,SKU-081,228,102
2025-04-02,SKU-081,378,77
2025-04-09,SKU-081,301,78
2025-04-16,SKU-081,238,63
2025-04-23,SKU-081,495,95
2025-04-30,SKU-081,398,97
2025-05-07,SKU-081,301,97
2025-05-14,SKU-081,207,93
2025-05-21,SKU-081,105,103
2025-05-28,SKU-081,378,93
2025-06-04,SKU-081,280,98
2025-06-11,SKU-081,199,81
2025-06-18,SKU-081,92,106
2025-06-25,SKU-081,320,107
2025-07-02,SKU-081,241,79
2025-07-09,SKU-081,154,87
2025-07-16,SKU-081,397,90
2025-07-23,SKU-081,309,88
2025-07-30,SKU-081,246,64
2025-08-06,SKU-081,518,86
2025-08-13,SKU-081,433,85
2025-08-20,SKU-081,362,71
2025-08-27,SKU-081,282,80
2025-09-03,SKU-081,187,94
2025-09-10,SKU-081,117,71
2025-09-17,SKU-081,344,81
2025-09-24,SKU-081,242,102
2025-10-01,SKU-081,401,89
2025-10-08,SKU-081,296,105
2025-10-15,SKU-081,220,76
2025-10-22,SKU-081,125,95
2025-10-29,SKU-081,388,76
2025-11-05,SKU-081,302,86
2025-11-12,SKU-081,226,76
2025-11-19,SKU-081,147,79
2025-11-26,SKU-081,424,91
2025-12-03,SKU-081,318,106
2025-12-10,SKU-081,216,102
2025-12-17,SKU-081,102,114
2025-12-24,SKU-081,250,97
2024-01-03,SKU-082,566,100
2024-01-10,SKU-082,485,81
2024-01-17,SKU-082,381,104
2024-01-24,SKU-082,281,99
2024-01-31,SKU-082,141,140
2024-02-07,SKU-082,30,111
2024-02-14,SKU-082,210,115
2024-02-21,SKU-082,112,98
2024-02-28,SKU-082,11,101
2024-03-06,SKU-082,0,85
2024-03-13,SKU-082,224,122
2024-03-20,SKU-082,124,100
2024-03-27,SKU-082,341,128
2024-04-03,SKU-082,241,99
2024-04-10,SKU-082,138,104
2024-04-17,SKU-082,9,129
2024-04-24,SKU-082,276,128
2024-05-01,SKU-082,180,96
2024-05-08,SKU-082,531,136
2024-05-15,SKU-082,411,120
2024-05-22,SKU-082,284,127
2024-05-29,SKU-082,166,119
2024-06-05,SKU-082,561,112
2024-06-12,SKU-082,482,79
2024-06-19,SKU-082,381,101
2024-06-26,SKU-082,286,95
2024-07-03,SKU-082,571,116
2024-07-10,SKU-082,449,122
2024-07-17,SKU-082,328,121
2024-07-24,SKU-082,222,106
2024-07-31,SKU-082,451,113
2024-08-07,SKU-082,356,95
2024-08-14,SKU-082,249,107
2024-08-21,SKU-082,524,99
2024-08-28,SKU-082,419,105
2024-09-04,SKU-082,323,95
2024-09-11,SKU-082,229,94
2024-09-18,SKU-082,96,134
2024-09-25,SKU-082,393,114
2024-10-02,SKU-082,278,115
2024-10-09,SKU-082,571,83
2024-10-16,SKU-082,483,89
2024-10-23,SKU-082,332,151
2024-10-30,SKU-082,215,117
2024-11-06,SKU-082,446,117
2024-11-13,SKU-082,337,109
2024-11-20,SKU-082,218,119
2024-11-27,SKU-082,492,114
2024-12-04,SKU-082,395,97
2024-12-11,SKU-082,308,87
2024-12-18,SKU-082,607,120
2024-12-25,SKU-082,498,109
2025-01-01,SKU-082,408,90
2025-01-08,SKU-082,293,115
2025-01-15,SKU-082,545,79
2025-01-22,SKU-082,452,93
2025-01-29,SKU-082,337,115
2025-02-05,SKU-082,209,128
2025-02-12,SKU-082,72,137
2025-02-19,SKU-082,0,99
2025-02-26,SKU-082,0,97
2025-03-05,SKU-082,292,159
2025-03-12,SKU-082,186,106
2025-03-19,SKU-082,96,90
2025-03-26,SKU-082,483,112
2025-04-02,SKU-082,396,86
2025-04-09,SKU-082,288,109
2025-04-16,SKU-082,171,117
2025-04-23,SKU-082,57,113
2025-04-30,SKU-082,255,113
2025-05-07,SKU-082,497,111
2025-05-14,SKU-082,391,105
2025-05-21,SKU-082,280,112
2025-05-28,SKU-082,457,103
2025-06-04,SKU-082,356,101
2025-06-11,SKU-082,229,128
2025-06-18,SKU-082,544,115
2025-06-25,SKU-082,400,144
2025-07-02,SKU-082,275,125
2025-07-09,SKU-082,169,106
2025-07-16,SKU-082,447,142
2025-07-23,SKU-082,333,114
2025-07-30,SKU-082,199,134
2025-08-06,SKU-082,446,87
2025-08-13,SKU-082,333,113
2025-08-20,SKU-082,228,105
2025-08-27,SKU-082,437,109
2025-09-03,SKU-082,350,87
2025-09-10,SKU-082,224,126
2025-09-17,SKU-082,506,107
2025-09-24,SKU-082,411,95
2025-10-01,SKU-082,302,109
2025-10-08,SKU-082,495,96
2025-10-15,SKU-082,376,119
2025-10-22,SKU-082,269,107
2025-10-29,SKU-082,410,130
2025-11-05,SKU-082,308,103
2025-11-12,SKU-082,175,133
2025-11-19,SKU-082,406,128
2025-11-26,SKU-082,289,117
2025-12-03,SKU-082,159,130
2025-12-10,SKU-082,504,148
2025-12-17,SKU-082,412,91
2025-12-24,SKU-082,305,107
2024-01-03,SKU-083,649,128
2024-01-17,SKU-083,431,113
