Snapshot_Date,Product_ID,FG_Stock_On_Hand,FG_Weekly_Shipment
2025-06-18,SKU-079,1194,134
2025-06-25,SKU-079,1219,87
2025-07-02,SKU-079,1187,162
2025-07-09,SKU-079,1194,113
2025-07-16,SKU-079,1187,128
2025-07-23,SKU-079,1179,128
2025-07-30,SKU-079,1178,128
2025-08-06,SKU-079,1195,107
2025-08-13,SKU-079,1149,157
2025-08-20,SKU-079,1119,153
2025-08-27,SKU-079,1165,85
2025-09-03,SKU-079,1168,113
2025-09-10,SKU-079,1196,85
2025-09-17,SKU-079,1183,129
2025-09-24,SKU-079,1147,149
2025-10-01,SKU-079,1151,125
2025-10-08,SKU-079,1131,133
2025-10-15,SKU-079,1129,123
2025-10-22,SKU-079,1134,123
2025-10-29,SKU-079,1091,174
2025-11-05,SKU-079,1143,65
2025-11-12,SKU-079,1143,126
2025-11-19,SKU-079,1145,128
2025-11-26,SKU-079,1119,152
2025-12-03,SKU-079,1149,101
2025-12-10,SKU-079,1136,123
2025-12-17,SKU-079,1123,145
2025-12-24,SKU-079,1141,100
2024-01-03,SKU-080,1078,144
2024-01-10,SKU-080,1005,206
2024-01-17,SKU-080,992,157
2024-01-24,SKU-080,1015,129
2024-01-31,SKU-080,1023,148
2024-02-07,SKU-080,998,176
2024-02-14,SKU-080,1024,118
2024-02-21,SKU-080,1009,174
2024-02-28,SKU-080,988,156
2024-03-06,SKU-080,986,133
2024-03-13,SKU-080,975,145
2024-03-20,SKU-080,992,133
2024-03-27,SKU-080,1006,133
2024-04-03,SKU-080,995,159
2024-04-10,SKU-080,967,178
2024-04-17,SKU-080,909,207
2024-04-24,SKU-080,923,121
2024-05-01,SKU-080,949,106
2024-05-08,SKU-080,917,185
2024-05-15,SKU-080,899,160
2024-05-22,SKU-080,871,170
2024-05-29,SKU-080,832,178
2024-06-05,SKU-080,861,118
2024-06-12,SKU-080,769,92
2024-06-19,SKU-080,617,152
2024-06-26,SKU-080,612,145
2024-07-03,SKU-080,587,163
2024-07-10,SKU-080,587,145
2024-07-17,SKU-080,585,139
2024-07-24,SKU-080,598,138
2024-07-31,SKU-080,608,126
2024-08-07,SKU-080,615,140
2024-08-14,SKU-080,578,187
2024-08-21,SKU-080,634,94
2024-08-28,SKU-080,702,88
2024-09-04,SKU-080,653,185
2024-09-11,SKU-080,649,157
2024-09-18,SKU-080,635,147
2024-09-25,SKU-080,576,195
2024-10-02,SKU-080,587,138
2024-10-09,SKU-080,600,146
2024-10-16,SKU-080,614,142
2024-10-23,SKU-080,563,194
2024-10-30,SKU-080,586,120
2024-11-06,SKU-080,590,132
2024-11-13,SKU-080,641,102
2024-11-20,SKU-080,633,163
2024-11-27,SKU-080,659,112
2024-12-04,SKU-080,631,185
2024-12-11,SKU-080,613,164
2024-12-18,SKU-080,623,133
2024-12-25,SKU-080,666,114
2025-01-01,SKU-080,632,181
2025-01-08,SKU-080,665,112
2025-01-15,SKU-080,593,206
2025-01-22,SKU-080,578,162
2025-01-29,SKU-080,606,124
2025-02-05,SKU-080,634,126
2025-02-12,SKU-080,612,161
2025-02-19,SKU-080,652,110
2025-02-26,SKU-080,677,135
2025-03-05,SKU-080,724,102
2025-03-12,SKU-080,732,149
2025-03-19,SKU-080,727,161
2025-03-26,SKU-080,701,180
2025-04-02,SKU-080,725,132
2025-04-09,SKU-080,717,156
2025-04-16,SKU-080,672,194
2025-04-23,SKU-080,691,134
2025-04-30,SKU-080,748,79
2025-05-07,SKU-080,732,175
2025-05-14,SKU-080,742,137
2025-05-21,SKU-080,779,113
2025-05-28,SKU-080,795,142
2025-06-04,SKU-080,822,130
2025-06-11,SKU-080,646,176
2025-06-18,SKU-080,657,148
2025-06-25,SKU-080,633,165
2025-07-02,SKU-080,620,151
2025-07-09,SKU-080,593,164
2025-07-16,SKU-080,549,184
2025-07-23,SKU-080,572,128
2025-07-30,SKU-080,546,165
2025-08-06,SKU-080,586,108
2025-08-13,SKU-080,642,94
2025-08-20,SKU-080,652,144
2025-08-27,SKU-080,677,130
2025-09-03,SKU-080,726,102
2025-09-10,SKU-080,741,137
2025-09-17,SKU-080,703,185
2025-09-24,SKU-080,713,127
2025-10-01,SKU-080,666,182
2025-10-08,SKU-080,671,148
2025-10-15,SKU-080,630,181
2025-10-22,SKU-080,665,103
2025-10-29,SKU-080,642,164
2025-11-05,SKU-080,605,195
2025-11-12,SKU-080,633,126
2025-11-19,SKU-080,587,188
2025-11-26,SKU-080,599,146
2025-12-03,SKU-080,575,168
2025-12-10,SKU-080,593,124
2025-12-17,SKU-080,592,135
2025-12-24,SKU-080,587,148
2024-01-03,SKU-081,533,89
2024-01-10,SKU-081,557,81
2024-01-17,SKU-081,552,101
2024-01-24,SKU-081,533,109
2024-01-31,SKU-081,511,109
2024-02-07,SKU-081,504,101
2024-02-14,SKU-081,529,70
2024-02-21,SKU-081,528,94
2024-02-28,SKU-081,522,94
2024-03-06,SKU-081,495,117
2024-03-13,SKU-081,512,76
2024-03-20,SKU-081,509,105
2024-03-27,SKU-081,483,118
2024-04-03,SKU-081,514,65
2024-04-10,SKU-081,501,104
2024-04-17,SKU-081,527,73
2024-04-24,SKU-081,530,87
2024-05-01,SKU-081,527,105
2024-05-08,SKU-081,516,108
2024-05-15,SKU-081,554,60
2024-05-22,SKU-081,555,90
2024-05-29,SKU-081,565,88
2024-06-05,SKU-081,551,110
2024-06-12,SKU-081,558,85
2024-06-19,SKU-081,580,67
2024-06-26,SKU-081,601,76
2024-07-03,SKU-081,584,109
2024-07-10,SKU-081,593,93
2024-07-17,SKU-081,592,91
2024-07-24,SKU-081,614,76
2024-07-31,SKU-081,630,84
2024-08-07,SKU-081,617,118
2024-08-14,SKU-081,608,100
2024-08-21,SKU-081,597,106
2024-08-28,SKU-081,592,95
2024-09-04,SKU-081,588,99
2024-09-18,SKU-081,550,56
2024-09-25,SKU-081,505,136
2024-10-02,SKU-081,493,104
2024-10-09,SKU-081,463,123
2024-10-16,SKU-081,481,72
2024-10-23,SKU-081,475,94
2024-10-30,SKU-081,476,93
2024-11-06,SKU-081,460,116
2024-11-13,SKU-081,471,82
2024-11-20,SKU-081,475,92
2024-11-27,SKU-081,476,90
2024-12-04,SKU-081,509,70
2024-12-11,SKU-081,485,119
2024-12-18,SKU-081,496,81
2024-12-25,SKU-081,474,118
2025-01-01,SKU-081,461,110
2025-01-08,SKU-081,483,80
2025-01-15,SKU-081,495,88
2025-01-22,SKU-081,476,117
2025-01-29,SKU-081,496,79
2025-02-05,SKU-081,510,77
2025-02-12,SKU-081,499,102
2025-02-19,SKU-081,486,108
2025-02-26,SKU-081,499,77
2025-03-05,SKU-081,491,105
2025-03-12,SKU-081,519,67
2025-03-19,SKU-081,566,44
2025-03-26,SKU-081,556,109
2025-04-02,SKU-081,531,119
2025-04-09,SKU-081,537,86
2025-04-16,SKU-081,527,103
2025-04-23,SKU-081,536,87
2025-04-30,SKU-081,570,65
2025-05-07,SKU-081,579,82
2025-05-14,SKU-081,591,79
2025-05-21,SKU-081,578,106
2025-05-28,SKU-081,596,87
2025-06-04,SKU-081,572,126
2025-06-11,SKU-081,559,111
2025-06-18,SKU-081,566,91
2025-06-25,SKU-081,595,76
2025-07-02,SKU-081,620,68
2025-07-09,SKU-081,628,92
2025-07-16,SKU-081,594,122
2025-07-23,SKU-081,601,92
2025-07-30,SKU-081,580,109
2025-08-06,SKU-081,570,97
2025-08-13,SKU-081,576,98
2025-08-20,SKU-081,575,96
2025-08-27,SKU-081,590,76
2025-09-03,SKU-081,598,96
2025-09-10,SKU-081,575,114
2025-09-17,SKU-081,554,111
2025-09-24,SKU-081,555,87
2025-10-01,SKU-081,534,109
2025-10-08,SKU-081,533,105
2025-10-15,SKU-081,571,67
2025-10-22,SKU-081,580,80
2025-10-29,SKU-081,569,108
2025-11-05,SKU-081,588,71
2025-11-12,SKU-081,563,127
2025-11-19,SKU-081,561,92
2025-11-26,SKU-081,585,75
2025-12-03,SKU-081,596,91
2025-12-10,SKU-081,572,113
2025-12-17,SKU-081,535,137
2025-12-24,SKU-081,525,114
2024-01-03,SKU-082,692,99
2024-01-10,SKU-082,707,94
2024-01-17,SKU-082,717,100
2024-01-24,SKU-082,711,114
2024-01-31,SKU-082,681,158
2024-02-07,SKU-082,662,146
2024-02-14,SKU-082,628,154
2024-02-21,SKU-082,617,122
2024-02-28,SKU-082,641,86
2024-03-06,SKU-082,558,82
2024-03-13,SKU-082,612,60
2024-03-20,SKU-082,608,112
2024-03-27,SKU-082,635,89
2024-04-03,SKU-082,667,76
2024-04-10,SKU-082,666,119
2024-04-17,SKU-082,646,137
2024-04-24,SKU-082,637,128
2024-05-01,SKU-082,625,129
2024-05-08,SKU-082,634,111
2024-05-15,SKU-082,639,110
2024-05-22,SKU-082,650,110
2024-05-29,SKU-082,661,113
2024-06-05,SKU-082,645,141
2024-06-12,SKU-082,626,136
2024-06-19,SKU-082,627,118
2024-06-26,SKU-082,646,100
2024-07-03,SKU-082,591,181
2024-07-10,SKU-082,569,137
2024-07-17,SKU-082,605,78
2024-07-24,SKU-082,611,116
2024-07-31,SKU-082,605,122
2024-08-07,SKU-082,608,111
2024-08-14,SKU-082,573,146
2024-08-21,SKU-082,568,113
2024-08-28,SKU-082,543,135
2024-09-04,SKU-082,543,128
2024-09-11,SKU-082,543,125
2024-09-18,SKU-082,563,95
2024-09-25,SKU-082,566,109
2024-10-02,SKU-082,556,117
2024-10-09,SKU-082,535,134
2024-10-16,SKU-082,545,108
2024-10-23,SKU-082,547,116
2024-10-30,SKU-082,543,132
2024-11-06,SKU-082,556,95
2024-11-13,SKU-082,611,75
2024-11-20,SKU-082,551,188
2024-11-27,SKU-082,577,82
2024-12-04,SKU-082,555,140
2024-12-11,SKU-082,570,102
2024-12-18,SKU-082,554,138
2024-12-25,SKU-082,548,122
2025-01-01,SKU-082,550,117
2025-01-08,SKU-082,551,117
2025-01-15,SKU-082,525,155
2025-01-22,SKU-082,514,127
2025-01-29,SKU-082,524,101
2025-02-05,SKU-082,537,116
2025-02-12,SKU-082,553,96
2025-02-19,SKU-082,459,94
2025-02-26,SKU-082,337,122
2025-03-05,SKU-082,277,184
2025-03-12,SKU-082,249,142
2025-03-19,SKU-082,288,69
2025-03-26,SKU-082,258,138
2025-04-02,SKU-082,251,123
2025-04-09,SKU-082,266,111
2025-04-16,SKU-082,250,130
2025-04-23,SKU-082,230,129
2025-04-30,SKU-082,246,103
2025-05-07,SKU-082,264,100
2025-05-14,SKU-082,273,116
2025-05-21,SKU-082,240,141
2025-05-28,SKU-082,239,122
2025-06-04,SKU-082,227,121
2025-06-11,SKU-082,234,123
2025-06-18,SKU-082,261,102
2025-06-25,SKU-082,299,79
2025-07-02,SKU-082,307,116
2025-07-09,SKU-082,315,106
2025-07-16,SKU-082,292,132
2025-07-23,SKU-082,283,125
2025-07-30,SKU-082,286,113
2025-08-06,SKU-082,285,131
2025-08-13,SKU-082,267,130
2025-08-20,SKU-082,268,119
2025-08-27,SKU-082,231,147
2025-09-03,SKU-082,176,175
2025-09-10,SKU-082,213,77
2025-09-17,SKU-082,212,128
2025-09-24,SKU-082,206,120
2025-10-01,SKU-082,223,101
2025-10-08,SKU-082,274,79
2025-10-15,SKU-082,266,138
2025-10-22,SKU-082,264,120
2025-11-05,SKU-082,263,147
2025-11-12,SKU-082,308,86
2025-11-19,SKU-082,265,156
2025-11-26,SKU-082,267,118
2025-12-03,SKU-082,260,136
2025-12-10,SKU-082,260,123
2025-12-17,SKU-082,302,85
2025-12-24,SKU-082,310,119
2024-01-03,SKU-083,432,117
2024-01-10,SKU-083,432,120
2024-01-17,SKU-083,439,113
2024-01-24,SKU-083,439,100
2024-01-31,SKU-083,414,136
2024-02-07,SKU-083,419,111
2024-02-14,SKU-083,432,98
2024-02-28,SKU-083,415,126
2024-03-06,SKU-083,393,124
2024-03-13,SKU-083,343,151
2024-03-20,SKU-083,330,123
2024-03-27,SKU-083,307,129
2024-04-03,SKU-083,324,89
2024-04-10,SKU-083,328,96
2024-04-17,SKU-083,333,98
2024-04-24,SKU-083,330,112
2024-05-01,SKU-083,347,89
2024-05-15,SKU-083,203,147
2024-05-22,SKU-083,222,89
2024-05-29,SKU-083,211,128
2024-06-05,SKU-083,85,126
2024-06-12,SKU-083,4,81
2024-06-19,SKU-083,0,140
2024-06-26,SKU-083,0,120
2024-07-03,SKU-083,61,57
2024-07-10,SKU-083,17,154
2024-07-17,SKU-083,45,91
2024-07-24,SKU-083,50,113
2024-07-31,SKU-083,67,87
2024-08-07,SKU-083,71,108
2024-08-14,SKU-083,68,109
2024-08-21,SKU-083,10,165
2024-08-28,SKU-083,0,113
2024-09-04,SKU-083,0,103
2024-09-11,SKU-083,27,84
2024-09-18,SKU-083,0,143
2024-09-25,SKU-083,0,116
2024-10-02,SKU-083,21,92
2024-10-09,SKU-083,17,124
2024-10-16,SKU-083,2,116
2024-10-23,SKU-083,0,137
2024-10-30,SKU-083,0,119
2024-11-06,SKU-083,0,141
2024-11-13,SKU-083,14,97
2024-11-27,SKU-083,0,160
2024-12-04,SKU-083,4,117
2024-12-11,SKU-083,24,92
2024-12-18,SKU-083,35,105
2024-12-25,SKU-083,66,76
2025-01-01,SKU-083,62,125
2025-01-08,SKU-083,55,108
2025-01-15,SKU-083,36,128
2025-01-22,SKU-083,32,121
2025-01-29,SKU-083,0,163
2025-02-05,SKU-083,10,90
2025-02-12,SKU-083,12,111
2025-02-19,SKU-083,21,104
2025-02-26,SKU-083,45,77
2025-03-05,SKU-083,91,65
2025-03-12,SKU-083,48,156
2025-03-19,SKU-083,45,116
2025-03-26,SKU-083,33,129
2025-04-02,SKU-083,68,70
2025-04-09,SKU-083,50,132
2025-04-16,SKU-083,62,95
2025-04-23,SKU-083,44,139
2025-04-30,SKU-083,52,97
2025-05-07,SKU-083,72,85
2025-05-14,SKU-083,25,152
2025-05-21,SKU-083,31,94
2025-05-28,SKU-083,12,131
2025-06-04,SKU-083,0,148
2025-06-11,SKU-083,0,115
2025-06-18,SKU-083,0,127
2025-06-25,SKU-083,10,105
2025-07-02,SKU-083,32,93
2025-07-09,SKU-083,38,103
2025-07-16,SKU-083,0,167
2025-07-23,SKU-083,0,107
2025-07-30,SKU-083,3,108
2025-08-06,SKU-083,0,125
2025-08-20,SKU-083,0,103
2025-08-27,SKU-083,0,107
2025-09-03,SKU-083,1,99
2025-09-10,SKU-083,0,125
2025-09-17,SKU-083,19,84
2025-09-24,SKU-083,34,94
2025-10-01,SKU-083,32,117
2025-10-08,SKU-083,24,113
2025-10-15,SKU-083,58,67
2025-10-22,SKU-083,90,77
2025-10-29,SKU-083,51,144
2025-11-05,SKU-083,43,127
2025-11-12,SKU-083,27,115
2025-11-19,SKU-083,42,101
2025-11-26,SKU-083,65,96
2025-12-03,SKU-083,59,126
2025-12-10,SKU-083,44,119
2025-12-17,SKU-083,74,89
2025-12-24,SKU-083,88,102
2024-01-03,SKU-084,1013,106
2024-01-10,SKU-084,1015,120
2024-01-17,SKU-084,985,161
2024-01-24,SKU-084,984,120
2024-01-31,SKU-084,983,128
2024-02-07,SKU-084,997,115
2024-02-14,SKU-084,1010,119
2024-02-21,SKU-084,1028,117
2024-02-28,SKU-084,875,154
2024-03-06,SKU-084,841,159
2024-03-13,SKU-084,854,113
2024-03-20,SKU-084,843,141
2024-03-27,SKU-084,879,85
2024-04-03,SKU-084,886,121
2024-04-10,SKU-084,914,96
2024-04-17,SKU-084,920,105
2024-04-24,SKU-084,777,143
2024-05-01,SKU-084,824,72
2024-05-08,SKU-084,857,87
2024-05-15,SKU-084,846,137
2024-05-22,SKU-084,828,150
2024-05-29,SKU-084,891,71
2024-06-05,SKU-084,914,110
2024-06-12,SKU-084,903,137
2024-06-19,SKU-084,890,138
2024-06-26,SKU-084,885,126
2024-07-03,SKU-084,862,141
2024-07-10,SKU-084,901,94
2024-07-17,SKU-084,874,143
2024-07-24,SKU-084,877,115
2024-07-31,SKU-084,869,130
2024-08-07,SKU-084,937,52
2024-08-14,SKU-084,891,167
2024-08-21,SKU-084,889,119
2024-08-28,SKU-084,872,147
2024-09-04,SKU-084,893,103
2024-09-11,SKU-084,870,144
2024-09-18,SKU-084,901,99
2024-09-25,SKU-084,947,80
2024-10-02,SKU-084,989,76
2024-10-16,SKU-084,986,110
2024-10-23,SKU-084,978,135
2024-10-30,SKU-084,984,112
2024-11-06,SKU-084,1007,112
2024-11-13,SKU-084,1001,130
2024-11-20,SKU-084,989,130
2024-11-27,SKU-084,1026,90
2024-12-04,SKU-084,1022,117
2024-12-11,SKU-084,1006,142
2024-12-18,SKU-084,924,211
2024-12-25,SKU-084,883,158
2025-01-01,SKU-084,862,147
2025-01-08,SKU-084,885,111
2025-01-15,SKU-084,873,128
2025-01-22,SKU-084,856,131
2025-01-29,SKU-084,812,157
2025-02-05,SKU-084,841,94
2025-02-12,SKU-084,842,124
2025-02-19,SKU-084,842,112
2025-02-26,SKU-084,820,156
2025-03-05,SKU-084,789,163
2025-03-12,SKU-084,822,96
2025-03-19,SKU-084,842,110
2025-03-26,SKU-084,869,107
2025-04-02,SKU-084,839,151
2025-04-09,SKU-084,844,108
2025-04-16,SKU-084,831,143
2025-04-23,SKU-084,821,140
2025-04-30,SKU-084,823,125
2025-05-07,SKU-084,821,119
2025-05-14,SKU-084,792,142
2025-05-21,SKU-084,767,145
2025-05-28,SKU-084,725,157
2025-06-04,SKU-084,756,103
2025-06-11,SKU-084,767,117
2025-06-18,SKU-084,781,121
2025-06-25,SKU-084,813,97
2025-07-02,SKU-084,813,136
2025-07-09,SKU-084,740,187
2025-07-16,SKU-084,735,132
2025-07-23,SKU-084,692,159
2025-07-30,SKU-084,727,100
2025-08-06,SKU-084,710,136
2025-08-13,SKU-084,763,66
2025-08-20,SKU-084,810,82
2025-08-27,SKU-084,745,178
2025-09-03,SKU-084,808,53
2025-09-10,SKU-084,803,120
2025-09-17,SKU-084,798,131
2025-09-24,SKU-084,827,101
2025-10-01,SKU-084,862,100
2025-10-08,SKU-084,842,136
2025-10-15,SKU-084,892,77
2025-10-22,SKU-084,918,106
2025-10-29,SKU-084,929,109
2025-11-05,SKU-084,931,125
2025-11-12,SKU-084,924,122
2025-11-19,SKU-084,924,111
2025-11-26,SKU-084,950,93
2025-12-03,SKU-084,984,101
2025-12-10,SKU-084,969,136
2025-12-17,SKU-084,977,124
2025-12-24,SKU-084,923,180
2024-01-03,SKU-085,456,109
2024-01-10,SKU-085,500,50
2024-01-17,SKU-085,463,136
2024-01-24,SKU-085,460,89
2024-01-31,SKU-085,488,69
2024-02-07,SKU-085,503,74
2024-02-14,SKU-085,500,97
2024-02-21,SKU-085,513,79
2024-02-28,SKU-085,521,94
2024-03-06,SKU-085,532,86
2024-03-13,SKU-085,542,93
2024-03-20,SKU-085,530,115
2024-03-27,SKU-085,519,100
2024-04-03,SKU-085,550,69
2024-04-10,SKU-085,579,74
2024-04-17,SKU-085,576,96
2024-04-24,SKU-085,574,100
2024-05-01,SKU-085,594,72
2024-05-08,SKU-085,578,101
2024-05-15,SKU-085,522,55
2024-05-22,SKU-085,520,89
2024-05-29,SKU-085,499,108
2024-06-05,SKU-085,510,83
2024-06-12,SKU-085,509,87
2024-06-19,SKU-085,438,71
2024-06-26,SKU-085,466,74
2024-07-03,SKU-085,481,72
2024-07-10,SKU-085,377,104
2024-07-17,SKU-085,263,114
2024-07-24,SKU-085,286,71
2024-07-31,SKU-085,312,69
2024-08-07,SKU-085,307,104
2024-08-14,SKU-085,312,93
2024-08-21,SKU-085,311,98
2024-08-28,SKU-085,313,99
2024-09-04,SKU-085,316,98
2024-09-11,SKU-085,310,100
2024-09-18,SKU-085,309,87
2024-09-25,SKU-085,321,79
2024-10-02,SKU-085,324,99
2024-10-09,SKU-085,321,93
2024-10-16,SKU-085,278,133
2024-10-23,SKU-085,297,79
2024-10-30,SKU-085,308,76
2024-11-06,SKU-085,307,87
2024-11-13,SKU-085,304,88
2024-11-20,SKU-085,329,75
2024-11-27,SKU-085,325,96
2024-12-04,SKU-085,331,95
2024-12-11,SKU-085,337,95
2024-12-18,SKU-085,364,63
2025-01-01,SKU-085,441,50
2025-01-08,SKU-085,445,82
2025-01-15,SKU-085,459,84
2025-01-22,SKU-085,450,95
2025-01-29,SKU-085,484,64
2025-02-05,SKU-085,478,105
2025-02-12,SKU-085,433,137
2025-02-19,SKU-085,408,121
2025-02-26,SKU-085,425,84
2025-03-05,SKU-085,389,131
2025-03-12,SKU-085,410,72
2025-03-19,SKU-085,424,75
2025-03-26,SKU-085,419,98
2025-04-02,SKU-085,426,88
2025-04-09,SKU-085,419,97
2025-04-16,SKU-085,412,93
2025-04-23,SKU-085,410,104
2025-04-30,SKU-085,414,86
2025-05-07,SKU-085,372,137
2025-05-14,SKU-085,282,90
2025-05-28,SKU-085,269,119
2025-06-04,SKU-085,278,76
2025-06-11,SKU-085,242,122
2025-06-18,SKU-085,275,63
2025-06-25,SKU-085,235,135
2025-07-02,SKU-085,278,56
2025-07-09,SKU-085,273,100
2025-07-16,SKU-085,277,98
2025-07-23,SKU-085,262,103
2025-07-30,SKU-085,267,84
2025-08-06,SKU-085,280,72
2025-08-13,SKU-085,329,53
2025-08-27,SKU-085,323,75
2025-09-03,SKU-085,306,103
2025-09-10,SKU-085,287,117
2025-09-17,SKU-085,303,75
2025-09-24,SKU-085,296,94
2025-10-01,SKU-085,287,105
2025-10-08,SKU-085,302,72
2025-10-15,SKU-085,315,78
2025-10-22,SKU-085,292,116
2025-10-29,SKU-085,293,89
2025-11-05,SKU-085,294,95
2025-11-12,SKU-085,286,109
2025-11-19,SKU-085,283,91
2025-11-26,SKU-085,294,85
2025-12-03,SKU-085,308,88
2025-12-10,SKU-085,325,73
2025-12-17,SKU-085,316,94
2025-12-24,SKU-085,292,117
2024-01-03,SKU-086,821,101
2024-01-10,SKU-086,798,126
2024-01-17,SKU-086,792,114
2024-01-24,SKU-086,816,89
2024-01-31,SKU-086,796,119
2024-02-07,SKU-086,807,91
2024-02-14,SKU-086,783,126
2024-02-21,SKU-086,757,141
2024-02-28,SKU-086,714,158
2024-03-06,SKU-086,749,72
2024-03-13,SKU-086,785,70
2024-03-20,SKU-086,794,92
2024-03-27,SKU-086,845,62
2024-04-03,SKU-086,843,120
2024-04-10,SKU-086,838,114
2024-04-17,SKU-086,833,116
2024-04-24,SKU-086,795,138
2024-05-01,SKU-086,776,121
2024-05-08,SKU-086,755,120
2024-05-15,SKU-086,752,119
2024-05-22,SKU-086,747,111
2024-05-29,SKU-086,738,107
2024-06-05,SKU-086,745,110
2024-06-12,SKU-086,727,121
2024-06-19,SKU-086,746,84
2024-06-26,SKU-086,730,133
2024-07-03,SKU-086,716,124
2024-07-10,SKU-086,707,126
2024-07-17,SKU-086,719,105
2024-07-24,SKU-086,728,102
2024-07-31,SKU-086,730,102
2024-08-07,SKU-086,762,79
2024-08-14,SKU-086,807,64
2024-08-21,SKU-086,815,101
2024-08-28,SKU-086,820,95
2024-09-04,SKU-086,790,134
2024-09-11,SKU-086,804,99
2024-09-18,SKU-086,806,108
2024-09-25,SKU-086,793,124
2024-10-02,SKU-086,810,94
2024-10-09,SKU-086,816,100
2024-10-16,SKU-086,818,103
2024-10-23,SKU-086,828,101
2024-10-30,SKU-086,826,118
2024-11-06,SKU-086,834,97
2024-11-13,SKU-086,847,100
2024-11-20,SKU-086,863,93
2024-11-27,SKU-086,835,138
2024-12-04,SKU-086,883,64
2024-12-11,SKU-086,868,114
2024-12-18,SKU-086,888,96
2024-12-25,SKU-086,887,103
2025-01-01,SKU-086,896,97
2025-01-08,SKU-086,871,144
2025-01-15,SKU-086,846,143
2025-01-22,SKU-086,818,135
2025-01-29,SKU-086,830,88
2025-02-05,SKU-086,812,117
2025-02-12,SKU-086,710,101
2025-02-19,SKU-086,702,111
2025-02-26,SKU-086,701,118
2025-03-05,SKU-086,596,105
2025-03-12,SKU-086,598,110
2025-03-19,SKU-086,613,101
2025-03-26,SKU-086,638,92
2025-04-02,SKU-086,632,117
2025-04-09,SKU-086,544,88
2025-04-16,SKU-086,504,139
2025-04-23,SKU-086,476,131
2025-04-30,SKU-086,444,149
2025-05-07,SKU-086,450,96
2025-05-14,SKU-086,423,135
2025-05-21,SKU-086,434,102
2025-05-28,SKU-086,424,123
2025-06-04,SKU-086,430,112
2025-06-11,SKU-086,420,124
2025-06-18,SKU-086,433,103
2025-06-25,SKU-086,412,120
2025-07-02,SKU-086,410,110
2025-07-09,SKU-086,395,112
2025-07-16,SKU-086,425,82
2025-07-23,SKU-086,407,135
2025-07-30,SKU-086,373,135
2025-08-06,SKU-086,415,70
2025-08-13,SKU-086,419,114
2025-08-20,SKU-086,413,116
2025-08-27,SKU-086,427,101
2025-09-03,SKU-086,434,95
2025-09-10,SKU-086,412,120
2025-09-17,SKU-086,392,122
2025-09-24,SKU-086,417,90
2025-10-01,SKU-086,389,126
2025-10-08,SKU-086,372,124
2025-10-15,SKU-086,391,92
2025-10-22,SKU-086,373,130
2025-10-29,SKU-086,343,135
2025-11-05,SKU-086,345,111
2025-11-12,SKU-086,320,132
2025-11-19,SKU-086,305,127
2025-11-26,SKU-086,307,113
2025-12-03,SKU-086,336,71
2025-12-10,SKU-086,316,118
2025-12-17,SKU-086,340,83
2025-12-24,SKU-086,307,131
2024-01-03,SKU-087,980,84
2024-01-10,SKU-087,1023,85
2024-01-17,SKU-087,1027,127
2024-01-24,SKU-087,1029,135
2024-01-31,SKU-087,1075,90
2024-02-07,SKU-087,1091,122
2024-02-14,SKU-087,1098,129
2024-02-21,SKU-087,1104,112
2024-02-28,SKU-087,1093,139
2024-03-06,SKU-087,969,123
2024-03-13,SKU-087,1001,106
2024-03-20,SKU-087,958,167
2024-03-27,SKU-087,1001,85
2024-04-03,SKU-087,1001,133
2024-04-10,SKU-087,1021,99
2024-04-17,SKU-087,1075,77
2024-04-24,SKU-087,1094,114
2024-05-01,SKU-087,1084,132
2024-05-08,SKU-087,1112,99
2024-05-15,SKU-087,1136,112
2024-05-22,SKU-087,1112,155
2024-05-29,SKU-087,1092,156
2024-06-05,SKU-087,1114,97
2024-06-12,SKU-087,1114,131
2024-06-19,SKU-087,1115,124
2024-06-26,SKU-087,1089,162
2024-07-03,SKU-087,1084,133
2024-07-10,SKU-087,1073,143
2024-07-17,SKU-087,1038,151
2024-07-24,SKU-087,1041,115
2024-07-31,SKU-087,998,160
2024-08-07,SKU-087,986,147
2024-08-14,SKU-087,1008,105
2024-08-21,SKU-087,1056,71
2024-08-28,SKU-087,1122,61
2024-09-04,SKU-087,1125,119
2024-09-11,SKU-087,1095,156
2024-09-25,SKU-087,1058,133
2024-10-02,SKU-087,1072,109
2024-10-09,SKU-087,1082,123
2024-10-16,SKU-087,1068,133
2024-10-23,SKU-087,1090,107
2024-10-30,SKU-087,1113,102
2024-11-06,SKU-087,1058,187
2024-11-13,SKU-087,1079,106
2024-11-20,SKU-087,1096,114
2024-11-27,SKU-087,1098,119
2024-12-04,SKU-087,1100,132
2024-12-11,SKU-087,1072,142
2024-12-18,SKU-087,1079,126
2024-12-25,SKU-087,1076,134
2025-01-01,SKU-087,1122,89
2025-01-08,SKU-087,1185,68
2025-01-15,SKU-087,1127,173
2025-01-22,SKU-087,1121,136
2025-01-29,SKU-087,1134,102
2025-02-05,SKU-087,1101,163
2025-02-12,SKU-087,1166,60
2025-02-19,SKU-087,1197,105
2025-02-26,SKU-087,1229,97
2025-03-05,SKU-087,1217,127
2025-03-12,SKU-087,1194,137
2025-03-19,SKU-087,1063,131
2025-03-26,SKU-087,1060,119
2025-04-02,SKU-087,1055,127
2025-04-09,SKU-087,1064,128
2025-04-16,SKU-087,963,101
2025-04-23,SKU-087,993,99
